Year;Scenario;Category_Simple;Category_Detail;Value;Country;Climate_Year;Property_Name;Unit_Name
2030;National Trends;Battery Storage;Large scale batteries;0,037868777;Austria;CY1995;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,037868777;Austria;CY2008;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,037868777;Austria;CY2009;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,769733254;Belgium;CY1995;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,769733254;Belgium;CY2008;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,769733254;Belgium;CY2009;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;1,326858145;Bulgaria;CY1995;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;1,326858145;Bulgaria;CY2008;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;1,326858145;Bulgaria;CY2009;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,105626018;Croatia;CY1995;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,105626018;Croatia;CY2008;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,105626018;Croatia;CY2009;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,335425595;Czech Republic;CY1995;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,335425595;Czech Republic;CY2008;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,335425595;Czech Republic;CY2009;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,421917164;Denmark;CY1995;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,421917164;Denmark;CY2008;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,421917164;Denmark;CY2009;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,542084173;Finland;CY1995;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,542084173;Finland;CY2008;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,542084173;Finland;CY2009;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,406250984;France;CY1995;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,406250984;France;CY2008;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,406250984;France;CY2009;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;2,482901836;Germany;CY1995;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;2,482901836;Germany;CY2008;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;2,482901836;Germany;CY2009;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;3,391228039;Greece;CY1995;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;3,391228039;Greece;CY2008;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;3,391228039;Greece;CY2009;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,361738311;Hungary;CY1995;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,361738311;Hungary;CY2008;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,361738311;Hungary;CY2009;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;2,383050666;Ireland;CY1995;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;2,383050666;Ireland;CY2008;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;2,383050666;Ireland;CY2009;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;25,62333879;Italy;CY1995;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;25,62333879;Italy;CY2008;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;25,62333879;Italy;CY2009;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,058417837;Latvia;CY1995;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,058417837;Latvia;CY2008;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,058417837;Latvia;CY2009;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,678612517;Lithuania;CY1995;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,678612517;Lithuania;CY2008;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,678612517;Lithuania;CY2009;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,009158313;Luxembourg;CY1995;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,009158313;Luxembourg;CY2008;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,009158313;Luxembourg;CY2009;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;9,471929292;Netherlands;CY1995;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;9,471929292;Netherlands;CY2008;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;9,471929292;Netherlands;CY2009;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,22491935;Romania;CY1995;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,22491935;Romania;CY2008;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,22491935;Romania;CY2009;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,249583949;Slovakia;CY1995;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,249583949;Slovakia;CY2008;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,249583949;Slovakia;CY2009;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,341331959;Slovenia;CY1995;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,341331959;Slovenia;CY2008;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,341331959;Slovenia;CY2009;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;2,489584227;Spain;CY1995;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;2,489584227;Spain;CY2008;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;2,489584227;Spain;CY2009;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,212487216;Sweden;CY1995;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,212487216;Sweden;CY2008;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,212487216;Sweden;CY2009;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,214222895;Switzerland;CY1995;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,214222895;Switzerland;CY2008;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;0,214222895;Switzerland;CY2009;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;7,962480568;UK;CY1995;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;7,962480568;UK;CY2008;Generation;TWh
2030;National Trends;Battery Storage;Large scale batteries;7,962480568;UK;CY2009;Generation;TWh
2030;National Trends;DSR Explicit;Demand Side Response Explicit;0,0042;Austria;CY1995;Generation;TWh
2030;National Trends;DSR Explicit;Demand Side Response Explicit;0,0042;Austria;CY2008;Generation;TWh
2030;National Trends;DSR Explicit;Demand Side Response Explicit;0,0042;Austria;CY2009;Generation;TWh
2030;National Trends;DSR Explicit;Demand Side Response Explicit;2,571390846;Belgium;CY1995;Generation;TWh
2030;National Trends;DSR Explicit;Demand Side Response Explicit;2,571390846;Belgium;CY2008;Generation;TWh
2030;National Trends;DSR Explicit;Demand Side Response Explicit;2,571390846;Belgium;CY2009;Generation;TWh
2030;National Trends;DSR Explicit;Demand Side Response Explicit;0,429543691;Finland;CY1995;Generation;TWh
2030;National Trends;DSR Explicit;Demand Side Response Explicit;0,429543691;Finland;CY2008;Generation;TWh
2030;National Trends;DSR Explicit;Demand Side Response Explicit;0,429543691;Finland;CY2009;Generation;TWh
2030;National Trends;DSR Explicit;Demand Side Response Explicit;0,023536562;France;CY1995;Generation;TWh
2030;National Trends;DSR Explicit;Demand Side Response Explicit;0,023536562;France;CY2008;Generation;TWh
2030;National Trends;DSR Explicit;Demand Side Response Explicit;0,023536562;France;CY2009;Generation;TWh
2030;National Trends;DSR Explicit;Demand Side Response Explicit;44,48696074;Germany;CY1995;Generation;TWh
2030;National Trends;DSR Explicit;Demand Side Response Explicit;44,48696074;Germany;CY2008;Generation;TWh
2030;National Trends;DSR Explicit;Demand Side Response Explicit;44,48696074;Germany;CY2009;Generation;TWh
2030;National Trends;DSR Explicit;Demand Side Response Explicit;0,854273712;Ireland;CY1995;Generation;TWh
2030;National Trends;DSR Explicit;Demand Side Response Explicit;0,854273712;Ireland;CY2008;Generation;TWh
2030;National Trends;DSR Explicit;Demand Side Response Explicit;0,854273712;Ireland;CY2009;Generation;TWh
2030;National Trends;DSR Explicit;Demand Side Response Explicit;0,000225;Luxembourg;CY1995;Generation;TWh
2030;National Trends;DSR Explicit;Demand Side Response Explicit;0,000225;Luxembourg;CY2008;Generation;TWh
2030;National Trends;DSR Explicit;Demand Side Response Explicit;0,000225;Luxembourg;CY2009;Generation;TWh
2030;National Trends;DSR Explicit;Demand Side Response Explicit;0,000497901;Norway;CY1995;Generation;TWh
2030;National Trends;DSR Explicit;Demand Side Response Explicit;0,000497901;Norway;CY2008;Generation;TWh
2030;National Trends;DSR Explicit;Demand Side Response Explicit;0,000497901;Norway;CY2009;Generation;TWh
2030;National Trends;DSR Explicit;Demand Side Response Explicit;0,003454955;Sweden;CY1995;Generation;TWh
2030;National Trends;DSR Explicit;Demand Side Response Explicit;0,003454955;Sweden;CY2008;Generation;TWh
2030;National Trends;DSR Explicit;Demand Side Response Explicit;0,003454955;Sweden;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);0,627892637;Austria;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);0,627892637;Austria;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);0,627892637;Austria;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);2,167422309;Belgium;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);2,167422309;Belgium;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);2,167422309;Belgium;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);0,139176184;Bulgaria;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);0,139176184;Bulgaria;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);0,139176184;Bulgaria;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);0,645142569;Czech Republic;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);0,645142569;Czech Republic;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);0,645142569;Czech Republic;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);2,611526255;France;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);2,611526255;France;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);2,611526255;France;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);16,15310609;Germany;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);16,15310609;Germany;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);16,15310609;Germany;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);0,067337473;Greece;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);0,067337473;Greece;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);0,067337473;Greece;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);0,613281501;Ireland;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);0,613281501;Ireland;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);0,613281501;Ireland;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);1,361156316;Israel;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);1,361156316;Israel;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);1,361156316;Israel;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);3,788865957;Italy;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);3,788865957;Italy;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);3,788865957;Italy;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);1,142360675;Lithuania;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);1,142360675;Lithuania;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);1,142360675;Lithuania;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);1,17935262;Luxembourg;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);1,17935262;Luxembourg;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);1,17935262;Luxembourg;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);0,484778349;Morocco;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);0,484778349;Morocco;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);0,484778349;Morocco;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);1,470129849;Poland;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);1,470129849;Poland;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);1,470129849;Poland;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);0,671899562;Serbia;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);0,671899562;Serbia;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);0,671899562;Serbia;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);0,157568806;Slovakia;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);0,157568806;Slovakia;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);0,157568806;Slovakia;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);0,263609377;Slovenia;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);0,263609377;Slovenia;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);0,263609377;Slovenia;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);11,95226707;Spain;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);11,95226707;Spain;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);11,95226707;Spain;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);2,71259829;Switzerland;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);2,71259829;Switzerland;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);2,71259829;Switzerland;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);0,035846431;Turkey;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);0,035846431;Turkey;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);0,035846431;Turkey;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);3,849493063;UK;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);3,849493063;UK;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);3,849493063;UK;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);1,234810734;Ukraine;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);1,234810734;Ukraine;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Closed Loop (turbine);Pump Storage - Closed Loop (turbine);1,234810734;Ukraine;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);12,12094706;Austria;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);12,12094706;Austria;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);12,12094706;Austria;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);0,564387851;Bosnia and Herzegovina;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);0,564387851;Bosnia and Herzegovina;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);0,564387851;Bosnia and Herzegovina;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);0,304432135;Bulgaria;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);0,304432135;Bulgaria;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);0,304432135;Bulgaria;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);0,858703572;Croatia;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);0,858703572;Croatia;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);0,858703572;Croatia;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);0,537296963;Czech Republic;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);0,537296963;Czech Republic;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);0,537296963;Czech Republic;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);4,126543137;France;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);4,126543137;France;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);4,126543137;France;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);2,670104121;Germany;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);2,670104121;Germany;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);2,670104121;Germany;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);0,883547866;Greece;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);0,883547866;Greece;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);0,883547866;Greece;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);4,839702162;Italy;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);4,839702162;Italy;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);4,839702162;Italy;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);3,041065474;Norway;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);3,041065474;Norway;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);3,041065474;Norway;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);0,146851844;Poland;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);0,146851844;Poland;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);0,146851844;Poland;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);9,740128206;Portugal;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);9,740128206;Portugal;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);9,740128206;Portugal;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);1,711518234;Romania;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);1,711518234;Romania;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);1,711518234;Romania;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);0,07849945;Slovakia;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);0,07849945;Slovakia;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);0,07849945;Slovakia;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);6,761559998;Spain;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);6,761559998;Spain;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);6,761559998;Spain;CY2009;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);5,249855619;Switzerland;CY1995;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);5,249855619;Switzerland;CY2008;Generation;TWh
2030;National Trends;Pump Storage - Open Loop (turbine);Pump Storage - Open Loop (turbine);5,249855619;Switzerland;CY2009;Generation;TWh
2035;Distributed Energy;Battery Storage;eMarket;0,034586294;Austria;CY1995;Generation;TWh
2035;Distributed Energy;Battery Storage;Prosumer;0,034964642;Austria;CY1995;Generation;TWh
2035;Distributed Energy;Battery Storage;eMarket;0,033042533;Austria;CY2008;Generation;TWh
2035;Distributed Energy;Battery Storage;Prosumer;0,034538;Austria;CY2008;Generation;TWh
2035;Distributed Energy;Battery Storage;eMarket;0,035029987;Austria;CY2009;Generation;TWh
2035;Distributed Energy;Battery Storage;Prosumer;0,035847464;Austria;CY2009;Generation;TWh
2035;Distributed Energy;Battery Storage;eMarket;0,379174492;Belgium;CY1995;Generation;TWh
2035;Distributed Energy;Battery Storage;Prosumer;0,265723875;Belgium;CY1995;Generation;TWh
2035;Distributed Energy;Battery Storage;eMarket;0,385065699;Belgium;CY2008;Generation;TWh
2035;Distributed Energy;Battery Storage;Prosumer;0,239484846;Belgium;CY2008;Generation;TWh
2035;Distributed Energy;Battery Storage;eMarket;0,369574523;Belgium;CY2009;Generation;TWh
2035;Distributed Energy;Battery Storage;Prosumer;0,2566721;Belgium;CY2009;Generation;TWh
2035;Distributed Energy;Battery Storage;eMarket;1,418399992;Bulgaria;CY1995;Generation;TWh
2035;Distributed Energy;Battery Storage;Prosumer;0,343950375;Bulgaria;CY1995;Generation;TWh
2035;Distributed Energy;Battery Storage;eMarket;1,401535235;Bulgaria;CY2008;Generation;TWh
2035;Distributed Energy;Battery Storage;Prosumer;0,343433637;Bulgaria;CY2008;Generation;TWh
2035;Distributed Energy;Battery Storage;eMarket;1,327146062;Bulgaria;CY2009;Generation;TWh
2035;Distributed Energy;Battery Storage;Prosumer;0,326970763;Bulgaria;CY2009;Generation;TWh
2035;Distributed Energy;Battery Storage;eMarket;0,10173319;Croatia;CY1995;Generation;TWh
2035;Distributed Energy;Battery Storage;Prosumer;0,054814904;Croatia;CY1995;Generation;TWh
2035;Distributed Energy;Battery Storage;eMarket;0,096881495;Croatia;CY2008;Generation;TWh
2035;Distributed Energy;Battery Storage;Prosumer;0,052978875;Croatia;CY2008;Generation;TWh
2035;Distributed Energy;Battery Storage;eMarket;0,096656548;Croatia;CY2009;Generation;TWh
2035;Distributed Energy;Battery Storage;Prosumer;0,054265956;Croatia;CY2009;Generation;TWh
2035;Distributed Energy;Battery Storage;eMarket;0,346770742;Cyprus;CY1995;Generation;TWh
2035;Distributed Energy;Battery Storage;Prosumer;0,033845056;Cyprus;CY1995;Generation;TWh
2035;Distributed Energy;Battery Storage;eMarket;0,342625885;Cyprus;CY2008;Generation;TWh
2035;Distributed Energy;Battery Storage;Prosumer;0,034621723;Cyprus;CY2008;Generation;TWh
2035;Distributed Energy;Battery Storage;eMarket;0,337659777;Cyprus;CY2009;Generation;TWh
2035;Distributed Energy;Battery Storage;Prosumer;0,033250013;Cyprus;CY2009;Generation;TWh
2035;Distributed Energy;Battery Storage;eMarket;0,470060955;Czech Republic;CY1995;Generation;TWh
