,AL00,AT00,BA00,BE00,BG00,CH00,CY00,CZ00,DE00,DKE1,DKW1,EE00,ES00,FI00,FR00,FR15,GB00,GBNI,GR00,GR03,HR00,HU00,IE00,ITCA,ITCN,ITCS,ITN1,ITS1,ITSA,ITSI,LT00,LUB1,LUF1,LUG1,LUV1,LV00,ME00,MK00,MT00,NL00,NOM1,NON1,NOS0,PL00,PT00,RO00,RS00,SE01,SE02,SE03,SE04,SI00,SK00,ITCO,ITVI
2009-01-03 22:00:00,0.0,451.22284432813876,38.94011397423192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6819577954406273,0.0,168.26505926142625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.6254549347035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.339420384639006,0.0,0.0,0.0,0.0,0.0,0.0,286.23482586778664,42.7190148148755,0.0,0.0
2009-01-03 23:00:00,0.0,451.22284432813876,38.94011397423192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6819577954406273,0.0,168.26505926142625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.6254549347035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.339420384639006,0.0,0.0,0.0,0.0,0.0,0.0,286.23482586778664,42.7190148148755,0.0,0.0
2009-01-04 00:00:00,0.0,442.0897436894734,37.50054509415263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6819577954406273,0.0,163.08316028359027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.94615713979874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.771413681048054,0.0,0.0,0.0,0.0,0.0,0.0,271.8519270751072,42.01818086563817,0.0,0.0
2009-01-04 01:00:00,0.0,442.0897436894734,37.50054509415263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6819577954406273,0.0,163.08316028359027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.94615713979874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.771413681048054,0.0,0.0,0.0,0.0,0.0,0.0,271.8519270751072,42.01818086563817,0.0,0.0
2009-01-04 02:00:00,0.0,442.0897436894734,37.50054509415263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6819577954406273,0.0,163.08316028359027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.94615713979874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.771413681048054,0.0,0.0,0.0,0.0,0.0,0.0,271.8519270751072,42.01818086563817,0.0,0.0
2009-01-04 03:00:00,0.0,442.0897436894734,37.50054509415263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6819577954406273,0.0,163.08316028359027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.94615713979874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.771413681048054,0.0,0.0,0.0,0.0,0.0,0.0,271.8519270751072,42.01818086563817,0.0,0.0
2009-01-04 04:00:00,0.0,442.0897436894734,37.50054509415263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6819577954406273,0.0,163.08316028359027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.94615713979874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.771413681048054,0.0,0.0,0.0,0.0,0.0,0.0,271.8519270751072,42.01818086563817,0.0,0.0
2009-01-04 05:00:00,0.0,442.0897436894734,37.50054509415263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6819577954406273,0.0,163.08316028359027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.94615713979874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.771413681048054,0.0,0.0,0.0,0.0,0.0,0.0,271.8519270751072,42.01818086563817,0.0,0.0
2009-01-04 06:00:00,0.0,442.0897436894734,37.50054509415263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6819577954406273,0.0,163.08316028359027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.94615713979874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.771413681048054,0.0,0.0,0.0,0.0,0.0,0.0,271.8519270751072,42.01818086563817,0.0,0.0
2009-01-04 07:00:00,0.0,442.0897436894734,37.50054509415263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6819577954406273,0.0,163.08316028359027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.94615713979874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.771413681048054,0.0,0.0,0.0,0.0,0.0,0.0,271.8519270751072,42.01818086563817,0.0,0.0
